testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,symptom_screening,symptom_cat,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,relative_time,metric_cat
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,598.7165,163.95404697940103,546,416.5,448,480,677.5,811.0999999999999,1071,286.5,1331.5,0,0,0,3000,12,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,598.778,164.16176496886408,546,416.5,448,480,677.5,811.0999999999999,1071.525,286.5,1359,0,0,0,3000,13,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,598.778,164.16176496886408,546,416.5,448,480,677.5,811.0999999999999,1071.525,286.5,1359,0,0,0,3000,14,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,67,cume_n_infection_daily,1000,101.035,21.35439732901131,97,70,77,84.5,114.5,131.5,149.5,56.5,184.5,0,0,0,1000,-3,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,68,cume_n_infection_daily,1000,120.2455,26.640536742865148,114.75,82.5,91,100,136.5,157.55,180.0125,64,223.5,0,0,0,1000,-2,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,69,cume_n_infection_daily,1000,141.6375,33.13686611080845,134,95.5,106,116.5,161,188,219.02499999999998,72,269,0,0,0,1000,-1,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,70,cume_n_infection_daily,1000,162.545,41.644840830140865,151.5,109.48750000000001,121,131.875,184,219.55,270,79,340,0,0,0,1000,0,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,71,cume_n_infection_daily,1000,201.1485,57.95618273201632,183.5,133,146.5,158.5,230,268.20000000000005,364.0125,90.5,458,0,0,0,1000,1,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,72,cume_n_infection_daily,1000,270.4555,80.09914883064235,242.5,182.4875,195,213,312.5,366,498.025,112.5,604.5,0,0,0,1000,2,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,73,cume_n_infection_daily,1000,374.1815,103.96401697017374,337.5,261.4875,276.95,299.5,431,498.5,668.5249999999999,167,785,0,0,0,1000,3,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,74,cume_n_infection_daily,1000,530.11,142.77821268673318,475,365.975,389.45000000000005,417.75,622,710.3000000000001,892.025,258,1067,0,0,0,1000,4,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,75,cume_n_infection_daily,1000,552.26,146.982896528378,495.25,379.9875,408.45,437,642.125,734.2,923.5125,266.5,1102.5,0,0,0,1000,5,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,76,cume_n_infection_daily,1000,578.6095,151.7271643185298,519.5,400.9875,432,459.875,670.75,765.2,971.6125,287.5,1137,0,0,0,1000,6,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,77,cume_n_infection_daily,1000,604.8925,156.70285248752725,548.5,423.9625,452,483.5,700.625,794.5500000000002,1023.025,307.5,1177,0,0,0,1000,7,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,78,cume_n_infection_daily,1000,626.587,162.03589436313814,572,439.4875,470,502.875,723.125,829.55,1067.5125,324.5,1239.5,0,0,0,1000,8,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,79,cume_n_infection_daily,1000,642.54,169.43309290977655,590,448.4875,475.5,513.5,735.5,857.1,1107.0125,324.5,1312,0,0,0,1000,9,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,80,cume_n_infection_daily,1000,652.1225,177.80719372930864,605.5,448.5,475.5,516.875,741.125,891.8,1126.1,324.5,1381.5,0,0,0,1000,10,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,81,cume_n_infection_daily,1000,656.2785,184.46285325772772,609,448.5,475.5,516.875,743.25,907.1,1158.0749999999998,324.5,1446,0,0,0,1000,11,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,82,cume_n_infection_daily,1000,657.593,187.49027028742705,609,448.5,475.5,516.875,744.25,911,1158.0749999999998,324.5,1501.5,0,0,0,1000,12,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,83,cume_n_infection_daily,1000,657.771,188.18021376290295,609,448.5,475.5,516.875,744.25,911,1159.0500000000002,324.5,1545.5,0,0,0,1000,13,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,NA,NA,0,84,cume_n_infection_daily,1000,657.771,188.18021376290295,609,448.5,475.5,516.875,744.25,911,1159.0500000000002,324.5,1545.5,0,0,0,1000,14,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,67,cume_n_infection_daily,1000,101.035,21.35439732901131,97,70,77,84.5,114.5,131.5,149.5,56.5,184.5,0,0,0,1000,-3,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,68,cume_n_infection_daily,1000,120.2455,26.640536742865148,114.75,82.5,91,100,136.5,157.55,180.0125,64,223.5,0,0,0,1000,-2,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,69,cume_n_infection_daily,1000,141.6375,33.13686611080845,134,95.5,106,116.5,161,188,219.02499999999998,72,269,0,0,0,1000,-1,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,70,cume_n_infection_daily,1000,162.545,41.644840830140865,151.5,109.48750000000001,121,131.875,184,219.55,270,79,340,0,0,0,1000,0,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,71,cume_n_infection_daily,1000,201.1485,57.95618273201632,183.5,133,146.5,158.5,230,268.20000000000005,364.0125,90.5,458,0,0,0,1000,1,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,72,cume_n_infection_daily,1000,270.4555,80.09914883064235,242.5,182.4875,195,213,312.5,366,498.025,112.5,604.5,0,0,0,1000,2,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,73,cume_n_infection_daily,1000,374.1815,103.96401697017374,337.5,261.4875,276.95,299.5,431,498.5,668.5249999999999,167,785,0,0,0,1000,3,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,74,cume_n_infection_daily,1000,570.34,199.11877281081684,475,365.975,389.45000000000005,417.75,669.75,879.05,1001.0999999999999,258,1299,0,0,0,1000,4,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,75,cume_n_infection_daily,1000,605.554,207.1478622163908,508.25,385.97499999999997,415.95,448,720.5,926,1044.0375,266,1358,0,0,0,1000,5,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,76,cume_n_infection_daily,1000,654.4935,212.65121501415643,558,419.97499999999997,457,492.875,782.75,981.55,1102.5624999999995,305.5,1418.5,0,0,0,1000,6,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,77,cume_n_infection_daily,1000,708.714,216.1074411725106,606.75,472.95000000000005,507.45000000000005,538.75,842.75,1034.1,1178.6249999999998,341.5,1478,0,0,0,1000,7,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,78,cume_n_infection_daily,1000,756.6915,219.06293878449384,659,514.9875,550.45,585,905.625,1070.2,1276.0749999999998,376,1532,0,0,0,1000,8,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,79,cume_n_infection_daily,1000,793.5825,228.48780300022554,706.75,529.975,563.5,609.5,942.25,1090.15,1369.5125,376,1600,0,0,0,1000,9,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,80,cume_n_infection_daily,1000,816.5195,244.17000298994574,746.5,530.4875,563.5,615,978.625,1131.5500000000002,1442.7999999999997,376,1768.5,0,0,0,1000,10,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,81,cume_n_infection_daily,1000,826.724,259.0217850087307,756.75,530.4875,563.5,615,981.125,1185.2000000000003,1514.05,376,1933.5,0,0,0,1000,11,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,82,cume_n_infection_daily,1000,830.011,266.4055119095245,757,530.4875,563.5,615,984.125,1192.15,1516.2124999999999,376,2094,0,0,0,1000,12,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,83,cume_n_infection_daily,1000,830.4835,268.2589221760892,757,530.4875,563.5,615,984.125,1192.15,1524.5749999999998,376,2246,0,0,0,1000,13,Cumulative infectious days
pcr_three_days_before_5_day_quarantine_pcr,"PCR 3 days before +
5-day quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,NA,NA,0,84,cume_n_infection_daily,1000,830.4835,268.2589221760892,757,530.4875,563.5,615,984.125,1192.15,1524.5749999999998,376,2246,0,0,0,1000,14,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,67,cume_n_infection_daily,1000,183.4705,36.13881422575516,176.5,135,143.5,155,207,235.5,262.525,107,320.5,0,0,0,1000,-3,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,68,cume_n_infection_daily,1000,366.8465,71.82459509256012,352.25,270.97499999999997,288.45,309.5,412,470.5,522.525,213.5,628,0,0,0,1000,-2,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,69,cume_n_infection_daily,1000,550.757,106.69987729521911,531.5,409.48749999999995,435.95,465.5,614.5,705,789.5250000000001,316.5,934,0,0,0,1000,-1,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,70,cume_n_infection_daily,1000,586.1365,114.3394163001975,562.75,437.9875,463,495.5,653.625,753.1,845.0374999999999,338,984.5,0,0,0,1000,0,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,71,cume_n_infection_daily,1000,621.9485,122.70187997377668,596,464,491.40000000000003,524.5,694.5,803,901.0874999999999,358,1028,0,0,0,1000,1,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,72,cume_n_infection_daily,1000,661.0545,132.27043035575448,632,492.47499999999997,521.45,555,733.625,855.55,965.1624999999999,375.5,1103,0,0,0,1000,2,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,73,cume_n_infection_daily,1000,708.0475,145.85480835018387,673.5,521.9875,558,591,783.5,922,1049.6374999999998,394.5,1205.5,0,0,0,1000,3,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,74,cume_n_infection_daily,1000,774.0585,165.70084519352292,729.25,566.5,604.45,640.875,862,1012,1162.025,419,1353,0,0,0,1000,4,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,75,cume_n_infection_daily,1000,783.1255,168.00682662779968,738.25,573.475,612,648.5,873.625,1022.05,1173.0249999999999,421.5,1377,0,0,0,1000,5,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,76,cume_n_infection_daily,1000,793.3935,170.91138964639208,748.5,580.4625000000001,620.45,657.375,887.125,1035.55,1193.5,423,1409,0,0,0,1000,6,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,77,cume_n_infection_daily,1000,803.3125,174.151054212811,756.5,589,627.4499999999999,665,901.5,1047.5,1210.6249999999998,424.5,1445.5,0,0,0,1000,7,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,78,cume_n_infection_daily,1000,811.633,177.784300680821,762.25,597.4875,632.5,671.375,911.625,1060,1226.6499999999999,426,1490,0,0,0,1000,8,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,79,cume_n_infection_daily,1000,817.2015,181.83283484447352,767.25,597.4875,634.95,673.5,920.625,1074.5,1238.125,426,1533.5,0,0,0,1000,9,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,80,cume_n_infection_daily,1000,820.239,185.34596436260895,768.5,597.4875,635.4499999999999,673.875,925.5,1078.7,1250.5375,426,1569.5,0,0,0,1000,10,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,81,cume_n_infection_daily,1000,821.511,187.5654837375195,769.5,597.4875,635.4499999999999,673.875,925.5,1086.15,1260.0125,426,1600,0,0,0,1000,11,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,82,cume_n_infection_daily,1000,821.879,188.45768930892595,769.5,597.4875,635.4499999999999,673.875,925.5,1086.15,1260.0125,426,1627.5,0,0,0,1000,12,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,83,cume_n_infection_daily,1000,821.928,188.63645997004406,769.5,597.4875,635.4499999999999,673.875,925.5,1086.15,1260.0125,426,1642,0,0,0,1000,13,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,84,cume_n_infection_daily,1000,821.928,188.63645997004406,769.5,597.4875,635.4499999999999,673.875,925.5,1086.15,1260.0125,426,1642,0,0,0,1000,14,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,67,cume_n_infection_daily,3000,183.54066666666668,36.32857830169929,176.5,135,145,155,205.5,236,265.01250000000005,68,332,0,0,0,3000,-3,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,68,cume_n_infection_daily,3000,366.9175,72.3279663891545,351,271.5,290,309.5,410,471.54999999999995,532.5375000000001,147.5,668.5,0,0,0,3000,-2,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,69,cume_n_infection_daily,3000,550.2201666666666,107.85393255182919,526.5,411.9875,437,464.375,612.5,708,796.5250000000001,235.5,1007,0,0,0,3000,-1,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,70,cume_n_infection_daily,3000,585.3785,115.45703860601667,561,438,465,494,651.125,754.5,852.0625000000002,240.5,1077.5,0,0,0,3000,0,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,71,cume_n_infection_daily,3000,621.2116666666667,123.75482663824056,592.5,466.48749999999995,493,523.5,691,803,911.5250000000001,255.5,1151.5,0,0,0,3000,1,Cumulative infectious days
